,ICAO Code,First Seen Timestamp,Last Seen Timestamp,Arrival Airport Code,Destination Airport Code,Flight Number
3365,'a24ef7',1579175240,1579181459,'KPIE','KCVG','AAY1328 '
3366,'a2175d',1579180045,1579180967,'KPIE','KSRQ','N234AA  '
3367,'a99e09',1579505524,1579515335,'KTPA','KDEN','FFT290  '
3368,'a2107b',1579499377,1579512232,'KTPA','KLAS','FFT2098 '
3369,'acb599',1579498624,1579511092,'KTPA','KLAS','NKS1128 '
3370,'a0ad6c',1579500953,1579508407,'KTPA','KBWI','GTI3534 '
3371,'a32ebb',1579492834,1579502597,'KTPA','KDEN','FFT9208 '
3372,'aae316',1579498609,1579500639,'KTPA','KMIA','AAL1921 '
3373,'ac89f7',1579489417,1579499178,'KTPA','KJFK','JBU225  '
3374,'a364ea',1579495421,1579499067,'KTPA','KATL','DAL0386 '
3375,'a4f5a7',1579486901,1579498900,'KTPA','KPHX','ATN3717 '
3376,'a60852',1579492250,1579498579,'KTPA','KAUS','SWA3229 '
3377,'ad8935',1579492656,1579497599,'KTPA','KCLT','AAL1773 '
3378,'abb52c',1579485187,1579497299,'KTPA','KPHX','SWA4199 '
3379,'a88b64',1579485478,1579497190,'KTPA','CYRQ','N65LJ   '
3380,'a09188',1579490551,1579497081,'KTPA','KDFW','AAL2256 '
3381,'abb601',1579489276,1579496870,'KTPA','KMDW','SWA4626 '
3382,'aa7b33',1579491570,1579496639,'KTPA','KBNA','SWA3660 '
3383,'ad3997',1579488970,1579496528,'KTPA','KORD','AAL2409 '
3384,'a137d6',1579490302,1579496420,'KTPA','KPLK','N178KR  '
3385,'a8eea1',1579492372,1579496105,'KTPA','KATL','DAL2993 '
3386,'a1ca5f',1579488766,1579495431,'KTPA','KDAL','SWA4148 '
3387,'abb595',1579493072,1579495303,'KTPA','KFLL','SWA3930 '
3388,'a67399',1579487209,1579495194,'KTPA','KRFD','SOO3604 '
3389,'a67538',1579484972,1579495061,'KTPA','TJIG','NKS539  '
3390,'a98520',1579487825,1579494937,'KTPA','KCMH','SWA4111 '
3391,'a73059',1579486632,1579494613,'KTPA','KBWI','SWA4505 '
3392,'a84660',1579491991,1579494148,'KTPA','KFLL','NKS574  '
3393,'abd254',1579485725,1579493991,'KTPA','KMKE','SWA3809 '
3394,'acc3e2',1579486281,1579493871,'KTPA','KMCI','SWA2181 '
3395,'a84d62',1579482933,1579493655,'KTPA','KBOS','JBU391  '
3396,'aa970c',1579487880,1579493354,'KTPA','KHOU','SWA1289 '
3397,'abaf1e',1579484903,1579493021,'KTPA','KDTW','DAL1452 '
3398,'a14700',1579483631,1579492887,'KTPA','KEWR','UAL1983 '
3399,'a6b1a3',1579480224,1579492465,'KTPA',None,'NKS1504 '
3400,'a330a0',1579486920,1579492289,'KTPA','KIAH','UAL1789 '
3401,'a1d096',1579482235,1579492189,'KTPA','TJIG','JBU2752 '
3402,'acdffc',1579481879,1579491548,'KTPA','KMSP','DAL3071 '
3403,'aa9723',1579485420,1579491463,'KTPA','KRDU','SWA6568 '
3404,'a302a0',1579488986,1579491292,'KTPA',None,'SWA3953 '
3405,'a72c78',1579486154,1579491082,'KTPA','KCLT','AAL864  '
3406,'a972d3',1579483139,1579490952,'KTPA','KORD','FFT1447 '
3407,'aa42f7',1579484218,1579490741,'KTPA','KIND','EJA760  '
3408,'a2d76a',1579483759,1579490546,'KTPA','KSTL','SWA5512 '
3409,'a8aa87',1579478527,1579490455,'KTPA','KPHX','AAL604  '
3410,'a39d95',1579480806,1579490367,'KTPA','KJFK','DAL2287 '
3411,'a4943e',1579480364,1579490234,'KTPA','KFTG','UAL1819 '
3412,'a69f97',1579485890,1579490148,'KTPA',None,'N526DV  '
3413,'aaa573',1579486390,1579490037,'KTPA',None,'SWA4857 '
3414,'a4dda4',1579488481,1579489949,'KTPA',None,'SIL0051 '
3415,'a0e607',1579484998,1579489844,'KTPA','KCLT','AAL2022 '
3416,'ac98ac',1579479462,1579489549,'KTPA','KDEN','SWA3256 '
3417,'aae5a9',1579481837,1579489435,'KTPA','KDCA','AAL1745 '
3418,'a34ecc',1579482826,1579489339,'KTPA','KCVG','FFT1759 '
3419,'a95632',1579484748,1579489007,'KTPA','24FL','SIL0080 '
3420,'a85185',1579482267,1579488839,'KTPA','20II','NKS1881 '
3421,'ad0f29',1579481839,1579488441,'KTPA','20II','SWA1091 '
3422,'a5e0d3',1579480293,1579488201,'KTPA','KBWI','SWA4483 '
3423,'ac8577',1579481445,1579487799,'KTPA','KDFW','AAL2401 '
3424,'a50ff5',1579479643,1579487575,'KTPA','KORD','UAL246  '
3425,'c01d3c',1579478587,1579487397,'KTPA','CYHM','WSW822  '
3426,'a041b0',1579483603,1579486880,'KTPA',None,'FDY85   '
3427,'a416be',1579478404,1579486536,'KTPA',None,'UAL1087 '
3428,'a8aac8',1579482275,1579486334,'KTPA','KATL','DAL2802 '
3429,'aa7409',1579482185,1579486176,'KTPA','KATL','SWA3248 '
3430,'c040e8',1579478404,1579486086,'KTPA',None,'WSW748  '
3431,'a676c4',1579478405,1579485974,'KTPA',None,'SOO3608 '
3432,'a264a4',1579478404,1579485846,'KTPA',None,'SWA5509 '
3433,'a95c3f',1579478406,1579485703,'KTPA',None,'N702CS  '
3434,'a22bf0',1579478589,1579485209,'KTPA','KDAL','SWA4506 '
3435,'ad2aed',1579478405,1579484609,'KTPA',None,'AAL347  '
3436,'abebe0',1579478406,1579484423,'KTPA',None,'2370    '
3437,'abe101',1579481362,1579484263,'KTPA',None,'SWA2735 '
3438,'a5aa78',1579478406,1579484182,'KTPA',None,'SWA4428 '
3439,'a809f5',1579478406,1579484049,'KTPA',None,'NKS427  '
3440,'a07341',1579479112,1579483903,'KTPA','KCLT','AAL232  '
3441,'a9653d',1579478404,1579483744,'KTPA',None,'AAL2082 '
3442,'ad1e05',1579478404,1579483575,'KTPA',None,'SWA692  '
3443,'a406c9',1579478404,1579483346,'KTPA',None,'FFT2543 '
3444,'a8264f',1579478519,1579483221,'KTPA',None,'NKS631  '
3445,'a923cd',1579478404,1579482738,'KTPA',None,'UAL1640 '
3446,'a91e6e',1579478403,1579482628,'KTPA',None,'NKS745  '
3447,'a43e83',1579478617,1579482458,'KTPA',None,'UAL360  '
3448,'aa6f46',1579478404,1579482386,'KTPA',None,'SWA2541 '
3449,'a8b805',1579478661,1579482253,'KTPA',None,'AAL1693 '
3450,'a05eb4',1579479560,1579481782,'KTPA','KMIA','GTI6951 '
3451,'abbd0a',1579478408,1579481391,'KTPA',None,'SWA2327 '
3452,'a196c8',1579478930,1579480739,'KTPA',None,'SWA2631 '
3453,'acc317',1579478456,1579480649,'KTPA',None,'NKS1783 '
3454,'a4dd8f',1579478426,1579479968,'KTPA',None,'SWA2780 '
3455,'a41412',1579478409,1579479861,'KTPA',None,'DAL634  '
3456,'a3520e',1579478404,1579479709,'KTPA',None,'ATN3332 '
3457,'abb995',1579478404,1579479547,'KTPA',None,'SWA2220 '
3458,'aa73e9',1579478426,1579479286,'KTPA',None,'SWA3757 '
3459,'abb1c2',1579478405,1579479131,'KTPA','KVDF','SWA3949 '
3460,'a35283',1579469250,1579477733,'KTPA','KPHL','FFT2377 '
3461,'acced9',1579473120,1579477612,'KTPA','KCLT','AAL1811 '
3462,'a992e4',1579469941,1579477486,'KTPA','KCLE','FFT2437 '
3463,'a8d1f7',1579474771,1579477381,'KTPA',None,'CNS41   '
3464,'acd0ca',1579470810,1579477248,'KTPA','KDFW','AAL1619 '
3465,'a9ccb0',1579472834,1579477159,'KTPA',None,'SWA2392 '
3466,'a78945',1579467751,1579477039,'KTPA','KEWR','JBU1973 '
3467,'a64a02',1579466100,1579476923,'KTPA','KBOS','NKS797  '
3468,'aa7e16',1579468415,1579475971,'KTPA','KBWI','SWA3500 '
3469,'a12c42',1579471408,1579475813,'KTPA',None,'FDX562  '
3470,'aa7a83',1579466141,1579475650,'KTPA','KLGA','SWA4245 '
3471,'ac7581',1579473345,1579475534,'KTPA','KMIA','AAL669  '
3472,'ad7bdf',1579469144,1579475452,'KTPA','II55','SWA2875 '
3473,'ab355c',1579465770,1579475320,'KTPA','KJFK','JBU325  '
3474,'aa60e5',1579467936,1579475241,'KTPA','KDCA','SWA4326 '
3475,'a33272',1579463678,1579474991,'KTPA',None,'FFT2539 '
3476,'a8fe5d',1579469212,1579474936,'KTPA','KIAH','NKS314  '
3477,'a8b95f',1579465585,1579474798,'KTPA','KIAG','EJA661  '
3478,'a5d1b9',1579466794,1579474667,'KTPA','KORD','UAL397  '
3479,'a7824e',1579466683,1579474561,'KTPA','KDTW','DAL1621 '
3480,'a62732',1579471113,1579474497,'KTPA',None,'LAK496  '
3481,'a5ef0e',1579465485,1579474347,'KTPA','KEWR','UAL1783 '
3482,'ac90f3',1579459650,1579473890,'KTPA','KLAX','DAL1301 '
3483,'a98cbc',1579465292,1579473774,'KTPA','KPHL','AAL2032 '
3484,'a0c895',1579471564,1579473546,'KTPA',None,'N15HR   '
3485,'aa56b8',1579467434,1579473032,'KTPA','KIAH','UAL2067 '
3486,'a845f4',1579462711,1579472601,'KTPA',None,'JBU533  '
3487,'aab129',1579466929,1579472069,'KTPA','KBNA','SWA3051 '
3488,'a9c5c5',1579461026,1579471949,'KTPA','KBOS','JBU1391 '
3489,'a65408',1579465044,1579471875,'KTPA','KDFW','AAL2430 '
3490,'a57b4d',1579455931,1579471785,'KTPA','KSFO','UAL352  '
3491,'a3ad6d',1579466340,1579471673,'KTPA','KRDU','EDV5233 '
3492,'abb601',1579465776,1579471406,'KTPA','KHOU','SWA4623 '
3493,'a838e2',1579464578,1579471306,'KTPA','KCMH','NKS1275 '
3494,'4006c3',1579436965,1579471187,'KTPA','EGKK','BAW60T  '
3495,'a95632',1579468181,1579471091,'KTPA',None,'SIL0062 '
3496,'a2561e',1579462492,1579470899,'KTPA','KPHL','N25KZ   '
3497,'a4c48f',1579468056,1579470723,'KTPA',None,'SIL0138 '
3498,'a168f5',1579460625,1579470584,'KTPA','KHPN','JBU1447 '
3499,'a6d9bf',1579466685,1579470475,'KTPA','KATL','DAL1874 '
3500,'abc12a',1579460949,1579470343,'KTPA','KROC','SWA5148 '
3501,'a54926',1579464113,1579470262,'KTPA',None,'N44KA   '
3502,'adbdc9',1579461109,1579470179,'KTPA','KJFK','DAL2010 '
3503,'abb271',1579462381,1579470073,'KTPA','KMDW','SWA3908 '
3504,'abc2fb',1579467570,1579469926,'KTPA','KFLL','N857ST  '
3505,'a23fde',1579461309,1579469680,'KTPA','CYXU','N244LJ  '
3506,'aca22e',1579461851,1579469556,'KTPA',None,'DAL2160 '
3507,'a29cbf',1579452754,1579469446,'KTPA','KSEA','ASA770  '
3508,'a55f31',1579461939,1579469058,'KTPA','PN62','SWA3770 '
3509,'a98d7e',1579463076,1579468776,'KTPA','KIAH','UAL1768 '
3510,'a0d33d',1579448259,1579468649,'KTPA','NC26','N152SR  '
3511,'a49510',1579458222,1579468521,'KTPA','KFTG','UAL245  '
3512,'a06bd3',1579460658,1579468372,'KTPA','KDCA','AAL1767 '
3513,'a13c73',1579463326,1579468179,'KTPA','KCLT','AAL1748 '
3514,'a20471',1579461692,1579468006,'KTPA',None,'9004    '
3515,'a38c95',1579464184,1579467825,'KTPA','KATL','FFT2551 '
3516,'aac0ed',1579441976,1579467724,'KTPA','KGRR','N792RC  '
3517,'aa9ab6',1579460617,1579467326,'KTPA','KCMH','SWA38   '
3518,'a85185',1579459832,1579467238,'KTPA','82PA','NKS291  '
3519,'a2597f',1579459342,1579467041,'KTPA','KBWI','SWA2499 '
3520,'aa974f',1579456783,1579466864,'KTPA','KDEN','SWA3212 '
3521,'a81b2a',1579458908,1579466784,'KTPA','KBWI','NKS835  '
3522,'3c64c6',1579428637,1579466683,'KTPA','EDDF','DLH482  '
3523,'a2a87d',1579457901,1579466583,'KTPA','KPHL','SWA3357 '
3524,'a66a13',1579459176,1579466489,'KTPA','KLBE','NKS173  '
3525,'ac0cf8',1579462865,1579466327,'KTPA','KATL','DAL2047 '
3526,'a2919a',1579465119,1579466253,'KTPA',None,'ASA9461 '
3527,'ada64d',1579453785,1579466035,'KTPA','KPHX','AAL549  '
3528,'ab5b66',1579459432,1579465855,'KTPA','KSTL','SWA2542 '
3529,'a6fb32',1579457581,1579465760,'KTPA','KPHL','AAL1663 '
3530,'a39392',1579460467,1579465580,'KTPA','KBNA','N33BC   '
3531,'aadf88',1579452102,1579465444,'KTPA','KVNY','N80AD   '
3532,'ad526c',1579457592,1579465318,'KTPA','KORD','AAL1101 '
3533,'a50064',1579452812,1579464869,'KTPA','KPHX','SWA5449 '
3534,'ac83c0',1579458037,1579464719,'KTPA','KSAT','SWA3714 '
3535,'a58672',1579457045,1579464609,'KTPA','KIAD','UAL1112 '
3536,'a9ed12',1579455421,1579464267,'KTPA','KBUF','SWA3601 '
3537,'a8b44e',1579459350,1579463785,'KTPA','KCLT','AAL1821 '
3538,'ac1190',1579457078,1579463669,'KTPA','KDFW','AAL2353 '
3539,'a71b6d',1579455770,1579463241,'KTPA','KDCA','SWA4777 '
3540,'abebe0',1579456300,1579462850,'KTPA','KDAL','SWA2368 '
3541,'ab43c6',1579459133,1579462679,'KTPA','KATL','DAL2372 '
3542,'ab678e',1579452911,1579462400,'KTPA','KMSP','DAL794  '
3543,'a98052',1579459245,1579462367,'KTPA',None,'N711FS  '
3544,'a93ac8',1579452602,1579462215,'KTPA','KEWR','NKS751  '
3545,'a4afbe',1579459644,1579462121,'KTPA','KMIA','AAL2807 '
3546,'abadc0',1579453427,1579461355,'KTPA','KMDW','SWA4008 '
3547,'aa600a',1579449771,1579461252,'KTPA','KBOS','JBU2191 '
3548,'ab2363',1579458927,1579461119,'KTPA',None,'N817AF  '
3549,'a73ea3',1579459621,1579460954,'KTPA',None,'EJA566  '
3550,'a949a4',1579450938,1579460793,'KTPA','KLGA','NKS921  '
3551,'a36faa',1579458236,1579460635,'KTPA',None,'N320PW  '
3552,'a091c6',1579457928,1579460429,'KTPA',None,'N136D   '
3553,'abd90c',1579449279,1579460039,'KTPA','KDAL','SWA4797 '
3554,'a3d767',1579444500,1579459825,'KTPA','KSMF','ATN3801 '
3555,'a9f403',1579452835,1579459680,'KTPA','KHOU','N740RB  '
3556,'a9046d',1579450756,1579459444,'KTPA','KACY','NKS341  '
3557,'a7858e',1579449259,1579459333,'KTPA','TJIG','JBU1052 '
3558,'c07923',1579449819,1579459240,'KTPA','CYYZ','WJA1246 '
3559,'a041b0',1579452790,1579459164,'KTPA','KDTS','FDY3012 '
3560,'ac5bf6',1579455304,1579458944,'KTPA','KATL','DAL2330 '
3561,'a83174',1579455174,1579458775,'KTPA','KATL','NKS4    '
3562,'a4d621',1579453848,1579458654,'KTPA','KBNA','SWA4606 '
3563,'a5ea9a',1579450539,1579458268,'KTPA','KBWI','SWA4748 '
3564,'a742c2',1579450022,1579458070,'KTPA','KPHL','AAL809  '
3565,'a39fb7',1579450203,1579457825,'KTPA','KORD','UAL2326 '
3566,'abaa43',1579447692,1579457711,'KTPA','KDEN','SWA2567 '
3567,'a2615e',1579447533,1579457578,'KTPA','KDEN','UAL1591 '
3568,'a88429',1579449824,1579457351,'KTPA',None,'NKS639  '
3569,'a399de',1579448715,1579456439,'KTPA','KDTW','DAL1959 '
3570,'ac5d61',1579448470,1579456266,'KTPA','KORD','UAL678  '
3571,'424195',1579453653,1579455809,'KTPA',None,'CAY200  '
3572,'ac769b',1579449042,1579455793,'KTPA','KDFW','AAL2270 '
3573,'ad945a',1579451047,1579455651,'KTPA','KCLT','AAL2001 '
3574,'aa60e5',1579451385,1579455078,'KTPA','KATL','SWA4474 '
3575,'a4c48f',1579452480,1579454819,'KTPA',None,'SIL0134 '
3576,'0c200c',1579429022,1579454626,'KTPA','TJIG','CMP393  '
3577,'ab3fcc',1579447246,1579454346,'KTPA','KDCA','AAL2039 '
3578,'a406c9',1579445289,1579454061,'KTPA','KPHL','FFT2375 '
3579,'aaed5a',1579449942,1579453491,'KTPA','KATL','DAL2091 '
3580,'a9acb4',1579448607,1579452716,'KTPA',None,'N722TS  '
3581,'aa1f65',1579445841,1579452273,'KTPA','KSDF','SWA5357 '
3582,'acfdf4',1579444478,1579452127,'KTPA','KMDW','SWA5188 '
3583,'a92c25',1579450179,1579452039,'KTPA','FA37','EJA690  '
3584,'ab5a01',1579442208,1579451594,'KTPA','KMSP','SCX367  '
3585,'abb54f',1579443153,1579451489,'KTPA','KMKE','SWA3534 '
3586,'a732d9',1579442045,1579451369,'KTPA','KEWR','JBU573  '
3587,'ad9a07',1579448139,1579451066,'KTPA',None,'N976AZ  '
3588,'a28947',1579441620,1579450895,'KTPA','KEWR','UAL1524 '
3589,'ac0cf8',1579447279,1579450790,'KTPA','KATL','DAL1891 '
3590,'a30930',1579448573,1579450730,'KTPA',None,'N295MR  '
3591,'abbce5',1579443150,1579450584,'KTPA','KMCI','SWA3482 '
3592,'a1804c',1579445925,1579450515,'KTPA','KCLT','AAL2046 '
3593,'c058cb',1579438150,1579450429,'KTPA','CYUL','ROU1618 '
3594,'abb1de',1579438654,1579450252,'KTPA',None,'SWA4519 '
3595,'a70523',1579440011,1579450091,'KTPA',None,'SWA3607 '
3596,'abd8c1',1579443502,1579449916,'KTPA','KAUS','SWA4611 '
3597,'a6c07f',1579443338,1579449839,'KTPA','KDFW','NKS812  '
3598,'a43c7a',1579440181,1579449635,'KTPA','KLGA','DAL2280 '
3599,'a2f77b',1579438820,1579449538,'KTPA','KPVD','SWA5473 '
3600,'a8af5f',1579441398,1579449056,'KTPA','KORD','NKS729  '
3601,'adecb6',1579439998,1579449007,'KTPA','KJFK','DAL2794 '
3602,'a64a02',1579438591,1579448927,'KTPA',None,'NKS455  '
3603,'ab2b23',1579439310,1579448728,'KTPA','KMSP','DAL3066 '
3604,'aa7df3',1579441939,1579448269,'KTPA','KSTL','SWA4558 '
3605,'a59f53',1579443637,1579448158,'KTPA',None,'SWA5386 '
3606,'a4afbe',1579445582,1579447989,'KTPA','KMIA','AAL2584 '
3607,'abc0c1',1579438024,1579447873,'KTPA','TJIG','SWA3261 '
3608,'a418b2',1579436861,1579447787,'KTPA','KBOS','DAL2136 '
3609,'aa1b9a',1579437572,1579447691,'KTPA',None,'SWA2342 '
3610,'a98f2d',1579439790,1579447617,'KTPA','KCLE','FFT2435 '
3611,'a3904c',1579439289,1579447449,'KTPA','KMKE','FFT2523 '
3612,'a78945',1579437824,1579447376,'KTPA','KJFK','JBU525  '
3613,'acc1ee',1579440637,1579447270,'KTPA','KDFW','AAL1351 '
3614,'a923a7',1579441518,1579447108,'KTPA','KIAH','UAL2389 '
3615,'a4794e',1579440595,1579446980,'KTPA','KCVG','DAL723  '
3616,'aa7757',1579439445,1579446914,'KTPA','KBWI','SWA41   '
3617,'a417fe',1579437540,1579446715,'KTPA','KTTN','FFT827  '
3618,'a7824e',1579439132,1579446628,'KTPA',None,'DAL1133 '
3619,'abe475',1579439047,1579446588,'KTPA','KCLE','SWA3468 '
3620,'a22bf0',1579436355,1579446477,'KTPA','KISP','SWA2701 '
3621,'aa4cf5',1579437572,1579446368,'KTPA','KABE','ATN3757 '
3622,'a3ad6d',1579440884,1579446142,'KTPA','KRDU','EDV5381 '
3623,'a6ab93',1579443609,1579446042,'KTPA','KFLL','NKS570  '
3624,'ac77d0',1579437791,1579445894,'KTPA','KDTW','NKS643  '
3625,'a728eb',1579439310,1579445735,'KTPA','20II','SWA4328 '
3626,'a2dda1',1579433974,1579445388,'KTPA','KBOS','JBU891  '
3627,'a81b2a',1579437241,1579444948,'KTPA','KCLE','NKS177  '
3628,'acd4d7',1579441305,1579444828,'KTPA','KATL','DAL2607 '
3629,'aa9769',1579437382,1579444793,'KTPA','KDCA','SWA2476 '
3630,'a842a9',1579439800,1579444659,'KTPA','KBNA','NKS1651 '
3631,'c0607e',1579434197,1579444632,'KTPA','CYOW','ROU1648 '
3632,'c05857',1579434814,1579443777,'KTPA','CYYZ','ROU1654 '
3633,'a66a13',1579436144,1579443628,'KTPA',None,'NKS273  '
3634,'abe0df',1579434930,1579443553,'KTPA','KPHL','SWA2559 '
3635,'abb8c4',1579436176,1579443424,'KTPA','KPIT','SWA3487 '
3636,'a33272',1579433163,1579443194,'KTPA','KISP','2519    '
3637,'a615d0',1579436500,1579443047,'KTPA','KDAL','SWA4184 '
3638,'abe79d',1579439206,1579442769,'KTPA',None,'SWA3505 '
3639,'a2e9fd',1579437000,1579442564,'KTPA','KHOU','SWA3649 '
3640,'a4dd8f',1579435268,1579441898,'KTPA','KCMH','SWA3678 '
3641,'ac712d',1579433253,1579440924,'KTPA','KBWI','SWA3763 '
3642,'a06abb',1579437757,1579440214,'KTPA','KFLL','N126HR  '
3643,'a041b0',1579436989,1579440042,'KTPA',None,'FDY84   '
3644,'aa9b65',1579437037,1579439805,'KTPA',None,'SWA2521 '
3645,'ad3e16',1579434363,1579439165,'KTPA','KBNA','SWA2547 '
3646,'a5251f',1579435996,1579438432,'KTPA','KFLL','SWA3262 '
3647,'a4b1fc',1579434748,1579437760,'KTPA','KFLL','SIL0058 '
3648,'a0d19e',1579434951,1579437358,'KTPA','KMIA','AAL1118 '
3649,'a62863',1579431293,1579436707,'KTPA','KRDU','SWA5120 '
3650,'a65c95',1579432901,1579436454,'KTPA','KATL','NKS900  '
3651,'a29551',1579414704,1579430959,'KTPA','KSEA','ASA774  '
3652,'a2090d',1579417945,1579427673,'KTPA','KDEN','FFT290  '
3653,'a3df4a',1579413186,1579426545,'KTPA','KLAS','FFT2098 '
3654,'a93ac8',1579412063,1579425314,'KTPA','KLAS','NKS1128 '
3655,'a810af',1579417408,1579421759,'KTPA',None,'FDX762  '
3656,'a0f8f9',1579413817,1579421166,'KTPA','KBWI','GTI3534 '
3657,'a0387d',1579417486,1579420215,'KTPA','KX60','N113MT  '
3658,'a6a30e',1579415165,1579415989,'KTPA','6FD7','N527BF  '
3659,'c05f93',1579406961,1579415909,'KTPA','CYYZ','ROU1658 '
3660,'ad6f93',1579405117,1579414583,'KTPA','KJFK','JBU225  '
3661,'a37d8d',1579405546,1579414246,'KTPA','KJFK','DAL2287 '
3662,'a42665',1579401780,1579414079,'KTPA','KPHX','ATN3717 '
3663,'a7f6f6',1579398369,1579409831,'KTPA','KBOS','JBU391  '
3664,'abd2e6',1579401170,1579409276,'KTPA',None,'DAL2362 '
3665,'a16e7d',1579400625,1579409224,'KTPA','KEWR','UAL1983 '
3666,'a676c4',1579401095,1579409069,'KTPA','KRFD','SOO3604 '
3667,'a79ea8',1579405370,1579408855,'KTPA','KATL','DAL2993 '
3668,'a9ea96',1579401292,1579408529,'KTPA','KDCA','AAL1745 '
3669,'ada521',1579406021,1579408297,'KTPA','KMIA','AAL1921 '
3670,'a6b1a3',1579398361,1579408177,'KTPA','TJIG','NKS539  '
3671,'a2fa34',1579406271,1579407968,'KTPA',None,'N291LJ  '
3672,'a88429',1579405609,1579407735,'KTPA','KFLL','NKS574  '
3673,'aa1f65',1579396358,1579407196,'KTPA','KPVD','SWA5092 '
3674,'a43ea6',1579400153,1579406667,'KTPA','KIAH','UAL1789 '
3675,'ab5db8',1579397586,1579406505,'KTPA','KMSN','SCX155  '
3676,'a67538',1579386723,1579406247,'KTPA','KLAX','NKS504  '
3677,'abb595',1579393192,1579405564,'KTPA','KPHX','SWA2588 '
3678,'a19df2',1579395880,1579405455,'KTPA','TJIG','JBU2752 '
3679,'a44611',1579395206,1579405254,'KTPA','KDEN','UAL1819 '
3680,'abd254',1579398295,1579405091,'KTPA','KDAL','SWA2182 '
3681,'abf2c2',1579399086,1579404755,'KTPA','KHOU','SWA5280 '
3682,'a0e607',1579399745,1579404076,'KTPA','KCLT','AAL864  '
3683,'a8aa87',1579390997,1579403806,'KTPA','KPHX','AAL604  '
3684,'a4aea2',1579396792,1579403427,'KTPA','20II','SWA2228 '
3685,'abe124',1579392790,1579403156,'KTPA','KDEN','SWA3746 '
3686,'aab1af',1579395071,1579403009,'KTPA','KBWI','SWA5646 '
3687,'a10931',1579395847,1579402948,'KTPA','KDFW','AAL2401 '
3688,'a87904',1579396212,1579402853,'KTPA','20II','NKS1881 '
3689,'a34b15',1579392007,1579402810,'KTPA','KPVD','FFT2535 '
3690,'a5d570',1579394705,1579402666,'KTPA','KORD','UAL246  '
3691,'a92fa3',1579393930,1579401809,'KTPA',None,'NKS631  '
3692,'ada336',1579396882,1579401115,'KTPA','KCLT','AAL2022 '
3693,'a9b088',1579392276,1579400697,'KTPA','KPHL','AAL2082 '
3694,'a9ab87',1579390432,1579400328,'KTPA',None,'FFT121  '
3695,'a1ecb3',1579398955,1579400053,'KTPA',None,'FFT9040 '
3696,'a8ae7f',1579396123,1579399675,'KTPA','KATL','DAL2802 '
3697,'a4cc5a',1579390675,1579399623,'KTPA','KBUF','SWA5102 '
3698,'aaa929',1579389070,1579399463,'KTPA',None,'SWA5127 '
3699,'a667e8',1579382789,1579399136,'KTPA','KPDX','SOO3608 '
3700,'a542d7',1579396926,1579399121,'KTPA','KFLL','SWA5164 '
3701,'ad41cd',1579388197,1579399025,'KTPA',None,'SWA5078 '
3702,'aa7b78',1579391258,1579398797,'KTPA','KPIT','SWA5085 '
3703,'ac72f0',1579391750,1579398700,'KTPA','KDFW','AAL347  '
3704,'a3c192',1579390765,1579398619,'KTPA','KCLE','FFT2437 '
3705,'aa73c3',1579393645,1579398492,'KTPA','KBNA','SWA5311 '
3706,'a4c0d8',1579394378,1579397691,'KTPA','KFLL','SIL0092 '
3707,'a417fe',1579388445,1579397270,'KTPA','KBUF','FFT2501 '
3708,'ac90f3',1579386860,1579396174,'KTPA','KMSP','DAL830  '
3709,'a04bbe',1579391381,1579395777,'KTPA','KCLT','AAL232  '
3710,'a9c5c5',1579383987,1579395489,'KTPA','KBOS','JBU1391 '
3711,'a6049b',1579387736,1579395358,'KTPA','KDCA','SWA5112 '
3712,'a4455e',1579387792,1579395157,'KTPA','KIAD','UAL360  '
3713,'a7db08',1579385124,1579394960,'KTPA','KMSP','NKS427  '
3714,'a87f51',1579387498,1579394843,'KTPA','KDCA','1693    '
3715,'a2e646',1579385918,1579394708,'KTPA','KPHL','SWA4968 '
3716,'a43ee5',1579386250,1579394077,'KTPA','KORD','UAL397  '
3717,'a890aa',1579389687,1579393859,'KTPA','KLZU','N651CG  '
3718,'a6b911',1579382375,1579393667,'KTPA','KBOS','NKS797  '
3719,'a3f7b8',1579384473,1579393445,'KTPA','KLGA','DAL634  '
3720,'aaad6d',1579383354,1579393373,'KTPA','TJIG','SWA5099 '
3721,'acad53',1579389743,1579393300,'KTPA','KATL','DAL1491 '
3722,'a81773',1579385150,1579393196,'KTPA',None,'NKS1783 '
3723,'a71048',1579381257,1579392839,'KTPA',None,'SWA5199 '
3724,'a77c11',1579383943,1579392679,'KTPA','KEWR','UAL1783 '
3725,'ab4476',1579390782,1579392343,'KTPA','KOCF','N825LP  '
3726,'ad526c',1579385534,1579392243,'KTPA','KDFW','AAL1619 '
3727,'ad01ab',1579385506,1579392083,'KTPA','KSTL','SWA5034 '
3728,'a318ea',1579389446,1579391892,'KTPA',None,'SWA3953 '
3729,'aa231c',1579382230,1579391808,'KTPA','KROC','SWA4997 '
3730,'aa9afc',1579381036,1579391707,'KTPA','KISP','SWA5175 '
3731,'a4ce28',1579385148,1579391697,'KTPA','KCVG','ATN3332 '
3732,'40742e',1579358450,1579391543,'KTPA','EGKK','NRS7165 '
3733,'aaa595',1579382603,1579390940,'KTPA','KMKE','SWA5138 '
3734,'4b1900',1579351751,1579390457,'KTPA','LSZH','EDW4K   '
3735,'a78d73',1579382420,1579390246,'KTPA',None,'DAL1621 '
3736,'a72ca2',1579380541,1579390036,'KTPA','KLGA','SWA4944 '
