,ICAO Code,First Seen Timestamp,Last Seen Timestamp,Arrival Airport Code,Destination Airport Code,Flight Number,iaco
4857,a4aa7b,1579293866.0,1579296010,KFMY,nan,N40CA   ,null
4861,a5c166,1579291844.0,1579294882,KFMY,nan,CONN446 ,null
4863,adba38,1579286175.0,1579294361,KFMY,nan,N984CF  ,null
4864,a06b8a,1579288109.0,1579293702,KFMY,nan,N126RY  ,null
4867,a49de2,1579290368.0,1579291346,KFMY,KFMY,N397ME  ,null
4868,a4fb3d,1579287720.0,1579289151,KFMY,nan,N42WC   ,null
4870,ab2bc6,1579285296.0,1579287592,KFMY,KTMB,N819LA  ,null
4871,a80c44,1579285183.0,1579287213,KFMY,KBOW,N6178W  ,null
4872,a8f990,1579275697.0,1579286941,KFMY,nan,N678BG  ,null
4876,aba250,1579285083.0,1579285700,KFMY,nan,N849LP  ,null
4877,ac9b02,1579284033.0,1579285495,KFMY,nan,N911GK  ,null
4880,a12245,1579283096.0,1579283829,KFMY,KFMY,N172TA  ,null
4884,a02a2c,1579278505.0,1579280825,KFMY,KTPA,N11DG   ,null
4885,ad5522,1579274497.0,1579280030,KFMY,nan,N9583B  ,null
4886,aa6a26,1579275339.0,1579279239,KFMY,KFMY,N770MM  ,null
4890,a38513,1579270456.0,1579277920,KFMY,nan,N326EW  ,null
4891,ae29fc,1579272221.0,1579277810,KFMY,nan,EASY05  ,null
4894,a6d326,1579269446.0,1579276390,KFMY,nan,N539PE  ,null
4898,aa9c7f,1579272020.0,1579274189,KFMY,KSPG,N783JM  ,null
4899,a78cb3,1579266266.0,1579273995,KFMY,nan,N586FD  ,null
4900,a01515,1579266263.0,1579273667,KFMY,nan,N104RP  ,null
4901,a58869,1579269017.0,1579273370,KFMY,KFMY,N456AC  ,null
4906,ac701b,1579269455.0,1579271471,KFMY,KFMY,N900KP  ,null
4909,aa838a,1579265584.0,1579267614,KFMY,nan,N777FE  ,null
4915,a9a230,1579234274.0,1579237900,KFMY,nan,N72LC   ,null
4916,a5f432,1579223216.0,1579228705,KFMY,KDAB,RDDL483 ,null
4918,abad6d,1579218647.0,1579222535,KFMY,nan,N8510F  ,null
4920,a2a698,1579210208.0,1579220587,KFMY,nan,N270BC  ,null
4921,a7e47c,1579209728.0,1579220343,KFMY,nan,N6076T  ,null
4923,ab35d4,1579208505.0,1579219525,KFMY,nan,N821NX  ,null
4928,a332cc,1579214673.0,1579216016,KFMY,nan,N305KF  ,null
4929,abb280,1579207475.0,1579215993,KFMY,nan,N853AC  ,null
4930,a80c5b,1579213135.0,1579215675,KFMY,nan,N6179J  ,null
4932,ab0aa7,1579207653.0,1579215479,KFMY,nan,N810PF  ,null
4933,a4320c,1579214220.0,1579215254,KFMY,nan,N37GD   ,null
4937,a5e726,1579213541.0,1579214522,KFMY,nan,N48KE   ,null
4941,a4bcae,1579209384.0,1579212981,KFMY,nan,N404NE  ,null
4944,a0097e,1579209904.0,1579211257,KFMY,nan,N101M   ,null
4945,aa1aa1,1579203321.0,1579211131,KFMY,nan,N750GB  ,null
4946,a3e4dd,1579194299.0,1579211012,KFMY,nan,N350AR  ,null
4947,a21053,1579200674.0,1579210629,KFMY,nan,N232EA  ,null
4953,a0aa00,1579205854.0,1579207453,KFMY,nan,N1419F  ,null
4955,aa2561,1579199401.0,1579206707,KFMY,nan,N753CA  ,null
4957,ad5c29,1579203757.0,1579205158,KFMY,nan,N960AC  ,null
4959,a82ede,1579188394.0,1579204620,KFMY,nan,N626ZZ  ,null
4960,abc3c0,1579203152.0,1579203845,KFMY,nan,N8570Q  ,null
4961,a04ebf,1579200883.0,1579202903,KFMY,nan,N119MK  ,null
4962,a2a476,1579190290.0,1579202640,KFMY,nan,N27DH   ,null
4964,0a8044,1579201270.0,1579202485,KFMY,nan,C6AIP   ,null
4965,a1449d,1579193955.0,1579202412,KFMY,nan,N181CH  ,null
4966,a7047a,1579199856.0,1579201281,KFMY,nan,SFY206  ,null
4967,a6a748,1579187704.0,1579200636,KFMY,nan,N528GM  ,null
4972,a23053,1579197300.0,1579198904,KFMY,nan,N240DJ  ,null
4975,a0b271,1579195095.0,1579196731,KFMY,nan,N144KD  ,null
4976,ab72b7,1579194255.0,1579196718,KFMY,nan,N837DS  ,null
4982,a6e0c9,1579184234.0,1579194358,KFMY,nan,EJA542  ,EJA
4989,ab4f30,1579189317.0,1579192638,KFMY,nan,N828GG  ,null
4992,a212a9,1579190078.0,1579191509,KFMY,nan,N23224  ,null
4993,addc9f,1579189455.0,1579191142,KFMY,KVNC,N9921U  ,null
4994,a87710,1579189327.0,1579190776,KFMY,nan,N6444W  ,null
4997,a3c4b2,1579187068.0,1579188999,KFMY,KFMY,N34191  ,null
4998,a9c05a,1579186911.0,1579188313,KFMY,nan,N7273M  ,null
4999,a50e3d,1579184336.0,1579186169,KFMY,KISM,N425AL  ,null
5000,ac4e3c,1579183819.0,1579185662,KFMY,KFMY,N892RC  ,null
5003,a90190,1579180032.0,1579185234,KFMY,nan,N68HC   ,null
5007,aa5f2e,1579176656.0,1579183429,KFMY,nan,N7679T  ,null
5008,a82e22,1579180061.0,1579182964,KFMY,KFMY,N626SL  ,null
5011,abd01d,1579180571.0,1579182103,KFMY,nan,N860PA  ,null
5017,ac876b,1579485009.0,1579489557,KHWO,nan,N906WA  ,null
5018,a66fa9,1579482841.0,1579483619,KHWO,nan,N5135P  ,null
5019,a021ac,1579480293.0,1579482927,KHWO,KHWO,N1074U  ,null
5020,a2abca,1579478808.0,1579481817,KHWO,KFLL,N271SG  ,null
5021,ac3974,1579478573.0,1579481122,KHWO,KHWO,N887SP  ,null
5023,aa6750,1579475525.0,1579477783,KHWO,nan,N77GM   ,null
5024,a6b69c,1579474982.0,1579476592,KHWO,nan,N53107  ,null
5025,ad0284,1579473480.0,1579476503,KHWO,nan,N93730  ,null
5026,a1dd9d,1579474867.0,1579476203,KHWO,KHWO,N2192P  ,null
5027,a21874,1579461507.0,1579475726,KHWO,nan,N234ME  ,null
5028,a250de,1579474449.0,1579475539,KHWO,nan,N24857  ,null
5029,a58db7,1579472550.0,1579474380,KHWO,nan,N457SK  ,null
5030,aaebe2,1579467637.0,1579474280,KHWO,nan,N80213  ,null
5031,a676e5,1579466585.0,1579474011,KHWO,nan,N51539  ,null
5032,aa3d7e,1579456609.0,1579473750,KHWO,nan,N759WT  ,null
5033,a8da83,1579471355.0,1579473667,KHWO,KHWO,N67MS   ,null
5035,a5d73c,1579468933.0,1579472531,KHWO,nan,N47586  ,null
5036,a95f5c,1579471565.0,1579472429,KHWO,KHWO,N7027U  ,null
5037,a3959f,1579470449.0,1579472387,KHWO,KHWO,N33YC   ,null
5042,a2fc97,1579469679.0,1579471145,KHWO,KFLL,N29170  ,null
5043,a67767,1579468136.0,1579470840,KHWO,KHWO,N5157Z  ,null
5044,ad0673,1579469791.0,1579470766,KHWO,KHWO,N9385L  ,null
5045,a8214d,1579467226.0,1579470584,KHWO,nan,N6229Q  ,null
5047,a80467,1579468597.0,1579469401,KHWO,nan,N6155Q  ,null
5048,a11cb6,1579464783.0,1579468538,KHWO,KHWO,N17080  ,null
5049,a8bb5a,1579465058.0,1579468503,KHWO,nan,N66174  ,null
5050,ad0250,1579463827.0,1579468337,KHWO,KHWO,N9372H  ,null
5051,acde44,1579466461.0,1579468012,KHWO,nan,N9280K  ,null
5054,a0de5c,1579466973.0,1579467577,KHWO,nan,N155SK  ,null
5055,a1cb2b,1579463940.0,1579467423,KHWO,KHWO,N2143M  ,null
5057,a8a606,1579464992.0,1579466621,KHWO,nan,N65645  ,null
5058,ab2df1,1579465119.0,1579466616,KHWO,nan,N81956  ,null
5065,a9d8cd,1579457995.0,1579463482,KHWO,KHWO,N73319  ,null
5066,a6b714,1579461795.0,1579463331,KHWO,KHWO,N5314M  ,null
5070,a9e668,1579462089.0,1579462706,KHWO,nan,N737PY  ,null
5072,a23e1a,1579461840.0,1579462543,KHWO,KHWO,N2434T  ,null
5074,a1093f,1579460240.0,1579461131,KHWO,nan,N166PB  ,null
5081,a55b0a,1579456770.0,1579457940,KHWO,nan,N444SA  ,null
5082,a84023,1579456531.0,1579457325,KHWO,nan,N6300Q  ,null
5084,a6b551,1579455876.0,1579456511,KHWO,nan,N531NA  ,null
5085,ac8ed9,1579455702.0,1579456306,KHWO,nan,N908WA  ,null
5086,a7220a,1579455180.0,1579456240,KHWO,nan,N559ND  ,null
5087,a8e998,1579454566.0,1579455748,KHWO,nan,N67324  ,null
5089,ad071b,1579454491.0,1579455129,KHWO,nan,N939AC  ,null
5094,a58a0f,1579443461.0,1579454024,KHWO,KHWO,N456T   ,null
5095,a9a2ce,1579451252.0,1579453838,KHWO,nan,N72SL   ,null
5099,aa4554,1579443795.0,1579452936,KHWO,KHWO,N761AW  ,null
5102,a95c8a,1579448820.0,1579452539,KHWO,KVNC,N702FS  ,null
5106,a4f8f8,1579450024.0,1579450767,KHWO,nan,N41973  ,null
5107,ac3d8f,1579448919.0,1579449693,KHWO,nan,N888WP  ,null
5112,a71484,1579446275.0,1579448628,KHWO,nan,N5551L  ,null
5126,a8ea6d,1579441891.0,1579443844,KHWO,nan,N67387  ,null
5131,a056e7,1579438298.0,1579441916,KHWO,nan,N1206L  ,null
5132,aaeec0,1579438005.0,1579441695,KHWO,KHWO,N803TW  ,null
5134,a98b1e,1579439387.0,1579440024,KHWO,KHWO,N714CC  ,null
5137,a0d853,1579401698.0,1579402862,KHWO,nan,N15342  ,null
5140,a456da,1579395726.0,1579396496,KHWO,KHWO,N379SR  ,null
5141,a56726,1579394565.0,1579396036,KHWO,KHWO,N4471N  ,null
5153,a523f2,1579389129.0,1579389758,KHWO,KHWO,N430JM  ,null
5159,a4d717,1579386964.0,1579387630,KHWO,nan,N4104U  ,null
5162,a3efcc,1579385267.0,1579386211,KHWO,KOPF,N35288  ,null
5164,a45f76,1579383485.0,1579386058,KHWO,nan,N381ES  ,null
5172,a5e849,1579375561.0,1579382182,KHWO,nan,N48WW   ,null
5177,a45807,1579380757.0,1579381423,KHWO,KOPF,N3793M  ,null
5179,a39d0f,1579366054.0,1579380805,KHWO,KHWO,N33180  ,null
5182,a8f151,1579379205.0,1579380333,KHWO,nan,N67549  ,null
5186,a0ea44,1579378590.0,1579379279,KHWO,nan,N1580E  ,null
5193,ad022f,1579372002.0,1579376272,KHWO,KHWO,N9371K  ,null
5195,a1a74e,1579373383.0,1579375826,KHWO,KHWO,N20521  ,null
5200,a5e549,1579372027.0,1579372746,KHWO,nan,N47929  ,null
5201,aa2f1e,1579367121.0,1579372669,KHWO,KHWO,N7551G  ,null
5207,a4de6e,1579369194.0,1579370325,KHWO,KHWO,N41236  ,null
5212,a9d7dd,1579368067.0,1579368741,KHWO,KOPF,N733TD  ,null
5214,a1397f,1579365194.0,1579367836,KHWO,KHWO,N17816  ,null
5215,a2b21e,1579366264.0,1579367039,KHWO,nan,N273F   ,null
5219,ab6245,1579361587.0,1579364156,KHWO,KHWO,N8321B  ,null
5226,83f282,1579358675.0,1579359609,KHWO,KHWO,N3532T  ,null
5230,adeaf6,1579358191.0,1579358814,KHWO,KOPF,N996WW  ,null
5236,aaf591,1579326016.0,1579330340,KHWO,KHWO,N805MP  ,null
5242,a66cd2,1579285332.0,1579302335,KHWO,nan,N513CM  ,null
5243,a89e08,1579299427.0,1579300075,KHWO,nan,N65401  ,null
5253,a68653,1579281641.0,1579282914,KHWO,KOPF,N5198E  ,null
5254,ace39f,1579282136.0,1579282858,KHWO,KHWO,N93DD   ,null
5288,a0ae09,1579224176.0,1579233370,KHWO,nan,N143CB  ,null
5295,a1811a,1579215701.0,1579220979,KHWO,KHWO,N1962G  ,null
5296,a0e406,1579217419.0,1579220631,KHWO,nan,N234CZ  ,null
5304,ad65ff,1579216984.0,1579217628,KHWO,nan,N9620U  ,null
5306,a62d04,1579211583.0,1579216652,KHWO,KBOW,N4974G  ,null
5314,a21dfc,1579212996.0,1579213748,KHWO,KOPF,N2354E  ,null
5320,a334ee,1579211705.0,1579212387,KHWO,nan,N3055B  ,null
5322,a31dd2,1579210852.0,1579211891,KHWO,nan,N30JS   ,null
5325,a55130,1579206630.0,1579211075,KHWO,nan,N44132  ,null
5326,a19805,1579210311.0,1579211019,KHWO,KHWO,N201ZM  ,null
5334,a24a60,1579196792.0,1579209756,KHWO,KSPG,N247DW  ,null
5343,ab634a,1579203784.0,1579206034,KHWO,KOPF,N8328T  ,null
5344,acd3b8,1579205021.0,1579205818,KHWO,KOPF,N9254Y  ,null
5347,a445ec,1579188161.0,1579199859,KHWO,nan,UAL2188 ,UAL
5367,a6e2d2,1579184438.0,1579193813,KHWO,KOCF,N5428H  ,null
5370,a6e6ef,1579192414.0,1579193030,KHWO,KHWO,N544BP  ,null
5377,a01fe5,1579190181.0,1579190915,KHWO,nan,J       ,null
5379,a1a004,1579188824.0,1579189499,KHWO,KOPF,N20332  ,null
5381,0d83b7,1579186627.0,1579189063,KHWO,nan,YV3476  ,null
5385,a25f0d,1579183716.0,1579188672,KHWO,nan,N252BH  ,null
5387,a1b766,1579186830.0,1579188293,KHWO,KFLL,N21CL   ,null
5405,a9a4d1,1579179173.0,1579182906,KHWO,KHWO,N720P   ,null
5411,a2cafb,1579179046.0,1579180767,KHWO,KOPF,N2795J  ,null
5419,ade18c,1579478404.0,1579491386,KISM,nan,AAL2279 ,AAL
5420,a8dc10,1579482218.0,1579491264,KISM,nan,DAL2254 ,DAL
5421,a39a13,1579482923.0,1579490192,KISM,nan,FFT1266 ,FFT
5423,aa9b82,1579481030.0,1579482599,KISM,nan,UAL434  ,UAL
5424,a8b926,1579478404.0,1579479036,KISM,nan,830     ,null
5425,a4b5b3,1579474465.0,1579476587,KISM,nan,SIL0070 ,SIL
5426,ab8b56,1579457065.0,1579471579,KISM,nan,DAL1061 ,DAL
5427,adb656,1579402778.0,1579404515,KISM,KMIA,AAL2803 ,AAL
5428,a34bf7,1579383150.0,1579384933,KISM,KMIA,EJA311  ,EJA
5429,aa5631,1579370343.0,1579383803,KISM,nan,XOJ765  ,null
5431,ab652a,1579371158.0,1579373844,KISM,nan,N833TB  ,null
5432,a071ec,1579341500.0,1579345984,KISM,nan,FDX1409 ,FDX
5433,a939e8,1579301354.0,1579341490,KISM,nan,DAL2603 ,DAL
5435,adeddd,1579285862.0,1579293174,KISM,nan,AAL2398 ,AAL
5437,a2ba4f,1579275931.0,1579285311,KISM,nan,AAY2181 ,AAY
5440,adc17b,1579219899.0,1579234612,KISM,nan,AAL2279 ,AAL
5442,abd627,1579226371.0,1579233783,KISM,nan,SWA1700 ,SWA
5444,a2bb10,1579225817.0,1579232738,KISM,nan,SWA559  ,SWA
5445,a8fc09,1579222427.0,1579232487,KISM,nan,UAL259  ,UAL
5446,a8b48f,1579216866.0,1579231655,KISM,nan,DAL2189 ,DAL
5448,a491f1,1579221669.0,1579227188,KISM,nan,DAL1109 ,DAL
5449,a0fcd4,1579218635.0,1579225646,KISM,nan,AAL2791 ,AAL
5450,a4ce11,1579213027.0,1579225527,KISM,nan,AAL417  ,AAL
5451,ac85c6,1579217056.0,1579220474,KISM,nan,DAL9937 ,DAL
5452,a3efa2,1579189892.0,1579195626,KISM,nan,UAL413  ,UAL
5456,a50c36,1579179118.0,1579180494,KISM,nan,N424TT  ,null
5457,a7f914,1579478409.0,1579479740,KLAL,KSPG,N6124D  ,null
5458,a387c9,1579471709.0,1579477275,KLAL,nan,N3266E  ,null
5459,a00632,1579460219.0,1579466853,KLAL,nan,N100RG  ,null
5461,a231be,1579460766.0,1579461625,KLAL,nan,N240TX  ,null
5462,acc817,1579447276.0,1579448718,KLAL,nan,N9221D  ,null
5463,a38169,1579440298.0,1579443769,KLAL,nan,N325FJ  ,null
5464,acee23,1579392237.0,1579395449,KLAL,KLAL,N932LT  ,null
5465,a052b6,1579383622.0,1579384883,KLAL,KSPG,N12PZ   ,null
5467,a86d38,1579379608.0,1579383447,KLAL,KLAL,N642FT  ,null
5468,a08b2b,1579376969.0,1579379873,KLAL,nan,N134ML  ,null
5469,ac2599,1579369219.0,1579377859,KLAL,nan,RDY62   ,null
5470,a90439,1579365847.0,1579370182,KLAL,nan,N680LH  ,null
5471,a91268,1579354316.0,1579363189,KLAL,nan,CJE684  ,null
5473,a711cb,1579273414.0,1579274121,KLAL,KTPF,N5548V  ,null
5474,acc43b,1579267501.0,1579268140,KLAL,nan,N9210B  ,null
5475,a7fa2f,1579219375.0,1579228771,KLAL,nan,CONN460 ,null
5477,a678e9,1579192304.0,1579193156,KLAL,nan,N516ND  ,null
5479,a20618,1579178703.0,1579183977,KLAL,KLAL,N2299W  ,null
5483,a749c8,1579176855.0,1579180482,KLAL,nan,EJA569  ,EJA
5484,ab15ba,1579479989.0,1579480760,KTMB,nan,AAL2219 ,AAL
5485,e80452,1579468462.0,1579475898,KTMB,nan,LAN592  ,LAN
5486,a8fadf,1579443902.0,1579450588,KTMB,nan,EJA678  ,EJA
5488,ab3d39,1579431802.0,1579432545,KTMB,nan,AAL1306 ,AAL
5489,ac71dd,1579384222.0,1579385017,KTMB,nan,AAL1144 ,AAL
5490,ab6fdd,1579374455.0,1579382274,KTMB,nan,AAL1299 ,AAL
5492,abc1f0,1579353134.0,1579360989,KTMB,nan,N857GA  ,null
5493,e80445,1579326380.0,1579343713,KTMB,nan,LAN500  ,LAN
5494,a36110,1579295055.0,1579305566,KTMB,nan,ABX2246 ,ABX
5495,ad0135,1579267559.0,1579276288,KTMB,nan,N937RV  ,null
5497,abc292,1579240751.0,1579253557,KTMB,nan,AAL1512 ,AAL
5498,a6eb54,1579204825.0,1579215914,KTMB,nan,WGN1102 ,null
5499,0d097a,1579198300.0,1579199854,KTMB,nan,LET7254 ,null
5500,a8e51c,1579181364.0,1579189986,KTMB,nan,N672WB  ,null
5503,aa7e7c,1579478621.0,1579485775,KORL,nan,UAL292  ,UAL
5504,a466d2,1579478605.0,1579480042,KORL,nan,DAL1746 ,DAL
5505,a09cad,1579390717.0,1579398394,KORL,nan,AAL2791 ,AAL
5507,a9768a,1579349078.0,1579355122,KORL,nan,FFT1063 ,FFT
5509,a7912a,1579316405.0,1579321818,KORL,nan,DAL2254 ,DAL
5511,aaa593,1579316404.0,1579318845,KORL,nan,UAL259  ,UAL
5512,acd64b,1579316404.0,1579318211,KORL,nan,AAL1660 ,AAL
5514,a5521c,1579280980.0,1579298339,KORL,nan,ASA16   ,ASA
5515,aa3b05,1579280641.0,1579296474,KORL,nan,UAL234  ,UAL
5517,a8754d,1579283761.0,1579286863,KORL,nan,NKS565  ,NKS
5519,a3e656,1579279734.0,1579284148,KORL,nan,N350RT  ,null
5521,a59d63,1579219016.0,1579236366,KORL,nan,ASA798  ,ASA
5522,abbb24,1579218178.0,1579230867,KORL,nan,AAL411  ,AAL
5523,a9d5e4,1579220588.0,1579226538,KORL,nan,UAL2103 ,UAL
5528,ab766a,1579198361.0,1579212867,KORL,nan,DAL1061 ,DAL
5529,a4ce21,1579194274.0,1579211220,KORL,nan,ASA16   ,ASA
5535,a90af1,1579179510.0,1579182497,KORL,nan,DAL1516 ,DAL
5536,a98051,1579176211.0,1579181761,KORL,nan,FFT1063 ,FFT
5538,a8a3ac,1579173745.0,1579179174,KORL,nan,GTI565  ,GTI
5539,ade6f5,1579485218.0,1579488388,KSPG,KOPF,N995TX  ,null
5540,a96df1,1579483019.0,1579485095,KSPG,nan,N7065T  ,null
5543,a69f09,1579468130.0,1579469482,KSPG,KSPG,N5258Z  ,null
5544,a1e7b3,1579467120.0,1579468803,KSPG,KZPH,N2214Y  ,null
5545,a8a07a,1579460913.0,1579463037,KSPG,KSPG,N655NA  ,null
5546,a6c76c,1579459721.0,1579461363,KSPG,nan,N536HF  ,null
5547,a4bab2,1579460079.0,1579460868,KSPG,KSPG,N4034H  ,null
5548,aaa42d,1579451311.0,1579458702,KSPG,nan,N785MA  ,null
5549,a6db36,1579454176.0,1579457241,KSPG,KSPG,N54067  ,null
5552,a47484,1579450447.0,1579451583,KSPG,KVNC,N3864M  ,null
5554,ad4eeb,1579446823.0,1579448216,KSPG,KSPG,N957CS  ,null
5556,aa7759,1579439655.0,1579444314,KSPG,KSPG,N7736C  ,null
5564,a57341,1579387486.0,1579388120,KSPG,nan,N450MT  ,null
5565,a013e9,1579384686.0,1579387124,KSPG,nan,N104DP  ,null
5566,a99dba,1579382099.0,1579385978,KSPG,KSPG,N719CM  ,null
5567,a97162,1579383309.0,1579385348,KSPG,KTPF,N7073T  ,null
5571,a703fb,1579382125.0,1579383768,KSPG,nan,N551JS  ,null
5572,a10452,1579381835.0,1579383617,KSPG,KSPG,N165AS  ,null
5574,a0057d,1579366710.0,1579382242,KSPG,nan,N100JA  ,null
5576,ad8f0a,1579378546.0,1579379748,KSPG,nan,N973CP  ,null
5582,a59039,1579375680.0,1579376613,KSPG,KPIE,N458EA  ,null
5583,a6c997,1579372310.0,1579376070,KSPG,nan,N53636  ,null
5584,a1aff1,1579374914.0,1579375892,KSPG,KSPG,N208CD  ,null
5585,a5eed0,1579372765.0,1579374509,KSPG,KSPG,N4811E  ,null
5588,ab793e,1579370592.0,1579373212,KSPG,KVNC,N8386B  ,null
5590,ada160,1579369439.0,1579372408,KSPG,nan,N978AC  ,null
5591,a98d71,1579371171.0,1579372286,KSPG,KSPG,N7141N  ,null
5594,a7c445,1579369742.0,1579370654,KSPG,nan,N6TQ    ,null
5595,a997f5,1579366953.0,1579369487,KSPG,nan,N717VM  ,null
5596,a0d80e,1579366987.0,1579368952,KSPG,KSEF,N15323  ,null
5598,a4dc78,1579367766.0,1579368502,KSPG,nan,N412KJ  ,null
5601,a46a7d,1579365405.0,1579366268,KSPG,nan,N384DM  ,null
5603,a8c2c3,1579362233.0,1579365581,KSPG,nan,N6637Z  ,null
5606,addf64,1579359269.0,1579362767,KSPG,KSPG,N993SM  ,null
5608,a74eb6,1579359698.0,1579360311,KSPG,KTPF,N570DB  ,null
5609,a2a9b8,1579358471.0,1579359295,KSPG,KSPG,N2706T  ,null
5615,a740e0,1579350918.0,1579354237,KSPG,nan,N56690  ,null
5616,a14fc0,1579351970.0,1579354167,KSPG,nan,N184CF  ,null
5617,ad86d6,1579319351.0,1579323161,KSPG,nan,N9706G  ,null
5619,a05102,1579302507.0,1579305592,KSPG,nan,N1197U  ,null
5621,ac5e02,1579298246.0,1579302460,KSPG,KSPG,N8960M  ,null
5622,aa2050,1579298645.0,1579301318,KSPG,KSPG,N7511W  ,null
5623,aa5820,1579292878.0,1579301232,KSPG,nan,N766DC  ,null
5625,ac72e5,1579292353.0,1579299907,KSPG,nan,N901AB  ,null
5628,a5513a,1579295444.0,1579296329,KSPG,nan,N4414B  ,null
5631,a5bff4,1579282209.0,1579292428,KSPG,nan,N47NG   ,null
5634,a4ef05,1579283737.0,1579289657,KSPG,nan,N417KC  ,null
5637,ab56ca,1579280737.0,1579288257,KSPG,nan,N83JA   ,null
5638,a87784,1579280269.0,1579285359,KSPG,nan,N64477  ,null
5640,a405f8,1579281175.0,1579283095,KSPG,nan,N3588C  ,null
5645,a24689,1579278916.0,1579282367,KSPG,KSPG,CAP838  ,null
5647,a7103c,1579266363.0,1579281346,KSPG,nan,N554WA  ,null
5649,a64489,1579276406.0,1579280049,KSPG,KSPG,N5026A  ,null
5650,a3547d,1579277544.0,1579279722,KSPG,KFMY,N3131M  ,null
5658,a46e39,1579268079.0,1579272022,KSPG,nan,N385DS  ,null
5660,a7e173,1579262165.0,1579264548,KSPG,KAPF,N607CA  ,null
5664,a95c92,1579225501.0,1579226854,KSPG,nan,N702G   ,null
5665,ad929d,1579222079.0,1579226276,KSPG,nan,N974BC  ,null
5667,ad4386,1579215441.0,1579219349,KSPG,nan,N954AC  ,null
5675,a77181,1579211133.0,1579213682,KSPG,nan,N579T   ,null
5677,ab0d5f,1579211123.0,1579211936,KSPG,nan,N811DA  ,null
5683,a3d2b1,1579205191.0,1579206153,KSPG,nan,N3453Q  ,null
5686,a88b86,1579191648.0,1579197905,KSPG,nan,N65MT   ,null
5688,c06112,1579194923.0,1579196450,KSPG,KAVO,CGKTT   ,null
5691,a438fa,1579192916.0,1579194888,KSPG,nan,N371RA  ,null
5695,ada6a7,1579188266.0,1579191931,KSPG,KSPG,N979SC  ,null
5703,acc748,1579470799.0,1579472483,KTPF,nan,N922TG  ,null
5704,a190f2,1579462730.0,1579471692,KTPF,nan,N20PC   ,null
5706,a5c003,1579466379.0,1579468919,KTPF,nan,N47NX   ,null
5707,a5cb12,1579461349.0,1579463482,KTPF,nan,N4721Q  ,null
5709,a3fa01,1579456326.0,1579458342,KTPF,KSEF,N3552C  ,null
5711,a862e3,1579448624.0,1579451155,KTPF,nan,N64AA   ,null
5712,a80fb2,1579445556.0,1579448498,KTPF,KTPF,N6186T  ,null
5713,a15d6c,1579443849.0,1579446016,KTPF,nan,N18728  ,null
5714,abf421,1579440970.0,1579445281,KTPF,KTPF,N87BL   ,null
5715,a058be,1579436688.0,1579439198,KTPF,KAPF,N121PR  ,null
5719,a08812,1579385540.0,1579386709,KTPF,KBOW,N133TU  ,null
5721,aa63d0,1579359923.0,1579385733,KTPF,nan,N769JS  ,null
5722,a008c1,1579379250.0,1579383984,KTPF,KTPF,N101DL  ,null
5724,a5042c,1579377514.0,1579379719,KTPF,nan,N422MM  ,null
5725,a2ee7f,1579376784.0,1579378438,KTPF,KTPF,N2883L  ,null
5728,a9c515,1579375280.0,1579376847,KTPF,KTPF,N729BA  ,null
5729,ad9fa2,1579374464.0,1579375611,KTPF,KTPF,N977WH  ,null
5731,a8964e,1579371655.0,1579372629,KTPF,KTPF,N652Y   ,null
5738,ad48ea,1579359922.0,1579360875,KTPF,KBOW,N955TG  ,null
5743,aa2d20,1579295194.0,1579296709,KTPF,nan,N755FG  ,null
5744,a740f1,1579295554.0,1579296658,KTPF,nan,CNS18   ,null
5746,a23b2a,1579288430.0,1579290988,KTPF,nan,CNS8675 ,null
5748,a14beb,1579281068.0,1579288198,KTPF,KTPF,N183BA  ,null
5749,a1c411,1579262985.0,1579285916,KTPF,nan,N21251  ,null
5751,a2fc1d,1579274772.0,1579280524,KTPF,nan,N2914H  ,null
5756,ab27c7,1579259442.0,1579262495,KTPF,KTPF,N818HD  ,null
5757,a01c0b,1579217966.0,1579220374,KTPF,nan,N106LU  ,null
5763,add048,1579203932.0,1579208957,KTPF,nan,N98999  ,null
5767,a48bd7,1579198448.0,1579200419,KTPF,nan,N392SR  ,null
5768,a28171,1579199195.0,1579200025,KTPF,KCLW,N26003  ,null
5783,ad4464,1579458242.0,1579466992,nan,nan,N954K   ,null
5785,a44081,1579459488.0,1579462168,nan,KSEF,N373SA  ,null
5787,a2f391,1579448301.0,1579453197,nan,nan,N29EM   ,null
5788,a3bbbe,1579451392.0,1579452457,nan,KVNC,N34JA   ,null
5790,a9b198,1579444434.0,1579447102,nan,nan,N7234C  ,null
5791,a2b670,1579443355.0,1579444273,nan,KCLW,N274ME  ,null
5792,a86c5b,1579441278.0,1579443169,nan,nan,N64173  ,null
5794,a0f1e3,1579435368.0,1579438119,nan,nan,N160CC  ,null
5799,a5c51d,1579392493.0,1579393644,nan,nan,CONN447 ,null
5800,a495b7,1579388025.0,1579388734,nan,KSRQ,N395DR  ,null
5802,a18915,1579386023.0,1579386637,nan,nan,N1986H  ,null
5803,a9d688,1579379461.0,1579384499,nan,nan,N733DN  ,null
5804,a47a4a,1579382628.0,1579384021,nan,nan,N388PC  ,null
5805,a71e68,1579380027.0,1579381724,nan,nan,N558P   ,null
5806,aac9a6,1579361963.0,1579378369,nan,nan,N7943D  ,null
5807,a793c9,1579372600.0,1579376127,nan,nan,N588BR  ,null
5809,ac9c12,1579371243.0,1579372035,nan,nan,N911TG  ,null
